Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
203,203,Data Scientist - Artificial Intelligence/Machine Learning,"['nosql', 'sql_server', 'lstm', 'lda', 'cassandra', 'semantic_hashing', 'mongodb', 'html_canvas']",1,0.3606047
204,204,Data Scientist,"['python', 'java', 'c/c++', 'r', 'statistical_analysis', 'big_data', 'data_visualization', 'machine_learning']",1,0.5283455
205,205,Data Scientist,"['data_science', 'computer_science', 'machine_learning', 'natural_language_processing', 'data_mining', 'business_solutions', 'matlab', 'analytics']",6,0.56416047
206,206,Data Scientist,"['data_services', 'automation', 'prototype', 'analytical', 'formulation', 'business_process', 'operations_research', 'consulting']",5,0.7816944
207,207,Data Scientist,"['unix', 'semiconductor', 'jmp', 'analyzing_data', 'statistical_analysis', 'multivariate_analysis', 'statistical_programming', 'statistics']",7,0.33405367
208,208,Intern - Data Scientist/Programmer,"['data_structures_and_algorithm_design', 'sql_database', 'python', 'tensor_flow', 'open_cv', 'it_skills', 'springboot_java', 'angular_js']",4,0.738708
209,209,Scientist- Data Engineering,"['automation', 'data_science', 'information_security', 'finance', 'machine_learning', 'open_source', 'virtualization', 'sql']",5,0.5691288
210,210,Data Scientist,"['data_science', 'machine_learning', 'python']",6,0.7169786
211,211,Data Scientist (Organic Growth),"['predictive_modeling', 'hypothesis_testing', 'seo', 'aso', 'philosophy', 'python', 'sql']",0,0.43713158
212,212,Data Scientist - SQL Queries | Talent500,"['data_science', 'sql']",4,0.4681203
213,213,Data Scientist- python/SQL,"['logistic_regression', 'basic', 'machine_learning', 'sql', 'python']",1,0.35319743
214,214,Associate Scientist- Data Science,"['data_science', 'underwriting', 'finance', 'machine_learning', 'agile', 'manager_technology', 'actuarial', 'natural_language_processing']",6,0.32022014
215,215,DBCG IND - GAMMA Senior Data Scientist,"['computer_science', 'advanced_analytics', 'sds', 'data_science', 'artificial_intelligence', 'project_management', 'machine_learning', 'management_consulting']",1,0.4942242
216,216,Data Science - Senior Data Scientist,"['data_science', 'business_intelligence', 'r', 'data_scientist', 'c_+_+', 'hadoop', 'data_mining', 'data_visualization']",4,0.3934918
217,217,Senior Data Scientist (IN4),"['it_skills', 'python', 'software_development', 'testing', 'data_science', 'machine_learning', 'cloud', 'product_management']",1,0.88676083
218,218,Senior Data Scientist,"['it_skills', 'python', 'data_science', 'machine_learning', 'big_data', 'supply_chain', 'data_analysis', 'web_analytics']",1,0.53394675
219,219,Sr. Data Scientist,"['data_analysis', 'sap', 'sas', 'data_modeling', 'rdbms', 'coding', 'javascript', 'agile']",2,0.4950143
220,220,Sr. Data Scientist,"['procurement', 'supply_chain', 'c++', 'data_analysis', 'networking', 'data_management', 'data_modeling', 'mysql']",5,0.5576461
222,222,Sr Data Scientist,"['computer_science', 'interpersonal_skills', 'project_management', 'technical_lead', 'actuarial', 'data_visualization', 'bioinformatics', 'analytics']",2,0.34083176
223,223,Senior Data Scientist,"['unix', 'supply_chain', 'linux', 'machine_learning', 'scala', 'agile', 'data_mining', 'forecasting']",5,0.39884806
225,225,Senior Data Scientist,"['procurement', 'computer_science', 'cloud_computing', 'data_analysis', 'data_science', 'db2', 'coding', 'agile']",2,0.48695374
226,226,Senior Data Scientist,"['bidding', 'google_analytics', 'data_management', 'social_networking', 'google_adwords', 'php', 'html', 'http']",2,0.46583483
227,227,Senior Data Scientist Grade12,"['data_science', 'e-commerce', 'statistics']",4,0.46177068
228,228,Senior Data Scientist I,"['operations_research', 'excel', 'machine_learning', 'vice_president', 'mathematics', 'management', 'business_intelligence', 'operations']",5,0.79508024
229,229,Senior Staff Data Scientist,"['product_management', 'publishing', 'simulation', 'machine_learning', 'scala', 'open_source', 'sql', 'python']",5,0.32921588
230,230,Sr. Product Data Scientist,"['microstrategy', 'computer_science', 'mobile_technology', 'web_analytics', 'data_modeling', 'social_media', 'javascript', 'data_mining']",5,0.35882854
231,231,Senior - Data Scientist,"['computer_science', 'mobile_technology', 'network_design', 'data_modeling', 'mysql', 'consulting', 'machine_learning', 'data_mining']",2,0.53863794
232,232,Sr. Data Scientist,"['computer_science', 'customer_acquisition', 'business_analytics', 'analytical', 'consulting', 'customer_retention', 'informatica', 'operations']",5,0.8894533
233,233,Data & Applied Scientist,"['it_skills', 'python', 'data_science', 'machine_learning', 'cloud', 'big_data', 'supply_chain', 'computer_science']",1,0.7569903
234,234,Clinical Data Programming Scientist,"['edc', 'consulting', 'clinical_research', 'life_sciences', 'pharmacovigilance', 'data_validation', 'clinical_trials', 'bioinformatics']",2,0.69902223
235,235,Data Scientist / Sr. Data Engineer,"['it_skills', 'python', 'data_science', 'machine_learning', 'tensorflow', 'scipy', 'algorithm', 'svm']",6,0.33865902
236,236,GAMMA Lead Data Scientist,"['data_analysis', 'operations_research', 'data_science', 'data_management', 'business_analytics', 'consulting', 'management_consulting', 'business_strategy']",5,0.6730294
237,237,Lead Data Scientist,"['advanced_analytics', 'spark', 'machine_learning', 'power_bi', 'data_analytics', 'data_visualization', 'predictive_analytics', 'business_operations']",4,0.5476941
238,238,Lead Data Scientist,"['data_science', 'python', 'mechine_learning', 'nlp', 'ai']",6,0.80869204
239,239,Lead Data Scientist,"['data_science', 'machine_learning', 'consulting', 'manager_technology', 'mentor', 'deployment', 'investment_banking', 'research']",2,0.5264254
240,240,Lead Data Scientist,"['supply_chain', 'computer_science', 'automation', 'coding', 'analytical', 'machine_learning', 'data_mining', 'robotics']",5,0.49134332
241,241,Lead Data Scientist,"['it_services', 'computer_science', 'nosql', 'machine_learning', 'schema', 'signal_processing', 'natural_language_processing', 'customer_engagement']",6,0.44925478
243,243,Senior Data Scientist,"['product_engineering', 'talent_acquisition', 'neural_networks', 'spark', 'analytical', 'machine_learning', 'open_source', 'sql']",6,0.33598673
244,244,Data Scientist / Data Analyst,"['computer_science', 'sas', 'consulting', 'data_analyst', 'perl', 'business_solutions', 'ruby', 'performance_improvement']",5,0.6124884
245,245,Senior Data Scientist,"['team_management', 'prototype', 'data_science', 'analytical', 'machine_learning', 'agile', 'customer_engagement', 'statistics']",6,0.5279228
246,246,Senior Data Scientist,"['unix', 'product_management', 'computer_science', 'operations_research', 'simulation', 'machine_learning', 'distribution_system', 'forecasting']",5,0.45799294
247,247,Senior Data Scientist,"['sas', 'social_media', 'analytical', 'data_collection', 'predictive_modeling', 'data_mining', 'forecasting', 'analytics']",5,0.63085115
248,248,Senior Data Scientist - Data Platform,"['quality_improvement', 'gcp', 'project_management', 'debugging', 'cloud', 'conceptualization', 'subject_matter_expert', 'aws']",2,0.46599054
249,249,Data Scientist / Analyst,"['data_analytics', 'power_-_bi', 'data_science', 'big_data_technologies', 'communication', 'sql', 'python', 'git']",6,0.36712298
250,250,Senior Data Scientist,"['deep_learning', 'prototype', 'data_science', 'analytical', 'finance', 'machine_learning', 'customer_engagement', 'financial_services']",6,0.5217417
251,251,Senior Data Scientist,"['mining', 'version_control', 'git', 'data_science', 'analytical', 'shell_scripting', 'machine_learning', 'data_visualization']",2,0.3737839
252,252,"Senior Data Scientist, Product Analytics","['it_skills', 'python', 'data_science', 'tableau', 'power_bi', 'service_management', 'san', 'instrumentation']",1,0.47695664
253,253,Senior Data Scientist,"['power_bi', 'python', 'tableau', 'r', 'sql', 'it_skills', 'data_science', 'billing']",4,0.5518538
254,254,"MNC Hiring For "" Data Scientist & cloud "" - Gurgaon & Chennai","['machine_learning', 'cloud', 'python', 'predictive_modelling', 'logistic_regression', 'factor_analysis', 'regression_analysis', 'market_scenerio']",6,0.5903798
255,255,AVP Data Scientist (credit and fraud risk models - BFSI),"['data_science', 'credit_risk_modelling', 'fraud_risk_assessment', 'big_data_analytics', 'python', 'hadoop_spark', 'machine_learning', 'fraud_analytics']",2,0.4679927
256,256,Data Scientist,"['data_analysis', 'data_science', 'machine_learning', 'artificial_intelligence', 'text_analytics', 'java', 'deep_learning', 'python']",6,0.59125644
257,257,Data Scientist,"['data_scientist', 'data_analysis', 'data_forecasting', 'data_mining', 'data_modelling']",4,0.8157062
258,258,Urgent Opening For Data Scientist For Big4 Company,"['r', 'tableau', 'communication', 'modeling', 'c#', 'python', 'shiny', 'java']",4,0.5744328
259,259,Data Scientist,"['data_science', 'data_engineering', 'big_data', 'tableau', 'data_analytics', 'statistics', 'scikit-learn', 'azure_devops']",4,0.3469941
261,261,urgent requirement For data scientist,"['git', 'written_communication', 'unit_testing', 'object_-_oriented_programming', 'oop', 'pyspark', 'sql', 'python']",0,0.8740713
262,262,Staff Engineer Data Scientist,"['computer_science', 'text_mining', 'data_analysis', 'machine_learning', 'shell_scripting', 'oracle', 'forecasting', 'ieee']",5,0.24764127
263,263,Data Scientist (freelance),['data_scientist'],6,0.47895232
264,264,Data Scientist (freelance),['data_scientist'],6,0.47895434
265,265,Data Scientist,"['data_science', 'python', 'sql', 'hadoop']",7,0.54386824
266,266,"Hiring Data Scientist _ Location : Trivandrum, Kerala","['data_science', 'machine_learning', 'deep_learning', 'computer_vision', 'nlp', 'data_mining', 'predictive_modeling', 'natural_language_processing']",6,0.8711293
267,267,Data Scientist,"['data_science', 'python', 'it_skills', 'aws', 'nlp', 'linux', 'natural_language_processing', 'machine_learning']",6,0.44000873
268,268,Data Scientist,"['nlp', 'natural_language_processing', 'artificial_intelligence']",6,0.7215178
269,269,Data Scientist,"['data_science', 'coding']",2,0.3599099
270,270,Data Scientist,"['python', 'alteryx', 'machine_learning', 'tableau', 'artificial_intelligence', 'sas', 'communication', 'postgres']",4,0.45093438
271,271,Data Scientist,"['python', 'data_science', 'azure', 'power_bi', 'gcp', 'plotly', 'python_programming', 'tableau']",4,0.4872974
272,272,Data Scientist,"['natural_language_processing', 'it_skills', 'python', 'machine_learning', 'aws', 'azure', 'nlp', 'vision']",1,0.57590735
273,273,Data Scientist,"['administration', 'content_management', 'metadata', 'advanced_excel', 'subject_matter_expert', 'research', 'customer_experience', 'analytics']",5,0.47401705
274,274,Data Scientist,['python'],1,0.5415698
275,275,Associate Data Scientist - Automotive Supply Chain & Technology,"['python', 'communication', 'olap', 'etl', 'nosql', 'sql', 'knime', 'aws']",0,0.7649199
276,276,ASSOCIATE DATA SCIENTIST,"['text_mining', 'ms_sql', 'statistical_analysis', 'mysql', 'machine_learning', 'oracle', 'data_mining', 'big_data']",1,0.28048962
277,277,ASSOCIATE DATA SCIENTIST,"['text_mining', 'ms_sql', 'statistical_analysis', 'mysql', 'machine_learning', 'oracle', 'data_mining', 'big_data']",1,0.280511
278,278,Developer Associate - Data Scientist(1-3Y),"['ai/ml_algorithm', 'natural_language_processing', 'python_programming', 'sap', 'analytics', 'computer_science', 'software_architecture', 'coding']",0,0.3346302
279,279,Data Scientist & Data Engineers,"['aws', 'spark', 'big_data', 'python', 'it_skills', 'data_scientist', 'data_engineering']",7,0.3956002
281,281,Senior Data Scientist,"['computer_science', 'analytical_skills', 'advanced_analytics', 'sds', 'data_science', 'artificial_intelligence', 'machine_learning', 'management_consulting']",6,0.43084687
282,282,Sr. Data Scientist,"['supply_chain', 'computer_science', 'career_development', 'prototype', 'machine_learning', 'information_management', 'open_source', 'data_mining']",5,0.55507785
283,283,Senior Data Scientist,"['data_science', 'nlp', 'data_scientist', 'data_structures', 'computer_science', 'operations_research', 'information_retrieval', 'computer_vision']",6,0.86993456
284,284,Senior Data Scientist,"['procurement', 'business_process', 'data_analysis', 'operations_research', 'customer_analytics', 'claims', 'pharma', 'healthcare']",5,0.771056
285,285,"Senior Data Scientist, NLP and Dialog Systems","['nlp_and_dialog_systems', 'senior_data_scientist']",1,0.3816048
286,286,Senior Data Scientist,"['java', 'scala', 'python', 'hadoop', 'machine_learning', 'sagemaker', 'data_science', 'r']",6,0.31790015
287,287,Sr. Data Scientist,"['analytics', 'scala', 'machine_learning', 'python', 'computer_science', 'advanced_analytics', 'architect', 'hp_data_protector']",6,0.3501463
288,288,Senior Data Scientist,"['advanced_analytics', 'data_science', 'staffing', 'analytical', 'technical_leadership', 'data_processing', 'information_technology', 'sql']",5,0.48784676
289,289,Senior Data Scientist,"['computer_science', 'data_science', 'debugging', 'flex', 'data_collection', 'salesforce.com', 'customer_support', 'sql']",2,0.47407836
290,290,Senior Staff Data Scientist,"['computer_science', 'sas', 'coding', 'machine_learning', 'perl', 'data_quality', 'ruby', 'analytics']",2,0.710231
291,291,Senior Data Scientist,"['bpo', 'data_analysis', 'quality_standards', 'networking', 'machine_learning', 'business_understanding']",5,0.43632904
292,292,Senior Data Scientist ( m / f / d ),"['team_management', 'education', 'data_scientist', 'data_analysis', 'predictive_modelling', 'machine_-_learning', 'hr', 'statistics']",6,0.6559533
293,293,Analyst - Data Scientist,"['python', 'tensorflow', 'data_science', 'nlp', 'hadoop', 'keras', 'spark', 'machine_learning']",6,0.62351996
294,294,Senior Data Scientist,"['deep_learning', 'algorithms', 'python', 'data_science', 'data_mining', 'neural_networks', 'time_series', 'statistics']",6,0.7436653
295,295,Digital-Senior Process Manager- Data Scientist SPM,"['r', 'python', 'sql', 'it_skills', 'data_science', 'project_management', 'tableau', 'bpo']",1,0.55197823
296,296,Data Analyst or Data Scientist,"['analytics', 'data_science', 'it_skills', 'big_data_analytics', 'problem_solving', 'business_process_modeling_enterprise_to_department_level', 'data_visualization', 'mathematics']",4,0.61736727
297,297,Senior Data Scientist (m/f/d),"['data_analysis', 'team_management', 'data_management', 'database_design', 'machine_learning', 'agile', 'data_structures', 'test_cases']",2,0.6522552
298,298,Data Science - Senior Data Scientist,"['operations_research', 'data_science', 'analytical', 'machine_learning', 'scala', 'data_visualization', 'business_intelligence', 'data_mining']",5,0.48275584
299,299,Senior Data Scientist,"['it_skills', 'python', 'data_science', 'machine_learning', 'artificial_intelligence', 'cloud', 'text_mining', 'cloud_computing']",1,0.51849484
300,300,Senior Data Scientist II ( SSE - 2 ),"['nosql', 'coding', 'django', 'machine_learning', 'system_design', 'project_planning', 'test_driven_development', 'scope_management']",2,0.51346165
301,301,Senior Data Scientist I ( SSE - 1 ),"['nosql', 'coding', 'django', 'machine_learning', 'system_design', 'project_planning', 'test_driven_development', 'scope_management']",2,0.5134597
